,userID,articleID
253,USER_0050,ARTICLE_1945
254,USER_0050,ARTICLE_2045
255,USER_0051,ARTICLE_2782
256,USER_0051,ARTICLE_0436
257,USER_0051,ARTICLE_1568
258,USER_0051,ARTICLE_2126
259,USER_0051,ARTICLE_2868
260,USER_0052,ARTICLE_0061
261,USER_0052,ARTICLE_2868
262,USER_0052,ARTICLE_1267
263,USER_0052,ARTICLE_0446
264,USER_0052,ARTICLE_0784
265,USER_0053,ARTICLE_2868
266,USER_0053,ARTICLE_2045
267,USER_0053,ARTICLE_0436
268,USER_0053,ARTICLE_1568
269,USER_0053,ARTICLE_0203
270,USER_0054,ARTICLE_1267
271,USER_0054,ARTICLE_2868
272,USER_0054,ARTICLE_0399
273,USER_0054,ARTICLE_1881
274,USER_0054,ARTICLE_0693
275,USER_0055,ARTICLE_2045
276,USER_0055,ARTICLE_1601
277,USER_0055,ARTICLE_0968
278,USER_0055,ARTICLE_2782
279,USER_0055,ARTICLE_1568
280,USER_0056,ARTICLE_0553
281,USER_0056,ARTICLE_1624
282,USER_0056,ARTICLE_1620
283,USER_0056,ARTICLE_1597
284,USER_0056,ARTICLE_1568
285,USER_0057,ARTICLE_1568
286,USER_0057,ARTICLE_0446
287,USER_0057,ARTICLE_0061
288,USER_0057,ARTICLE_1624
289,USER_0057,ARTICLE_2259
290,USER_0058,ARTICLE_1672
291,USER_0058,ARTICLE_0699
292,USER_0058,ARTICLE_1824
293,USER_0058,ARTICLE_0061
294,USER_0058,ARTICLE_1257
295,USER_0059,ARTICLE_2782
296,USER_0059,ARTICLE_1601
297,USER_0059,ARTICLE_0968
298,USER_0059,ARTICLE_1568
299,USER_0059,ARTICLE_0436
300,USER_0060,ARTICLE_0553
301,USER_0060,ARTICLE_1015
302,USER_0060,ARTICLE_0061
303,USER_0060,ARTICLE_0446
304,USER_0060,ARTICLE_1881
305,USER_0061,ARTICLE_1568
306,USER_0061,ARTICLE_0561
307,USER_0061,ARTICLE_0592
308,USER_0061,ARTICLE_0411
309,USER_0061,ARTICLE_1871
310,USER_0062,ARTICLE_2045
311,USER_0062,ARTICLE_1568
312,USER_0062,ARTICLE_0968
313,USER_0062,ARTICLE_1965
314,USER_0062,ARTICLE_0203
315,USER_0063,ARTICLE_2045
316,USER_0063,ARTICLE_1568
317,USER_0063,ARTICLE_1601
318,USER_0063,ARTICLE_0436
319,USER_0063,ARTICLE_0968
320,USER_0064,ARTICLE_0411
321,USER_0064,ARTICLE_2423
322,USER_0064,ARTICLE_1119
323,USER_0064,ARTICLE_0108
324,USER_0064,ARTICLE_2865
325,USER_0065,ARTICLE_2782
326,USER_0065,ARTICLE_0436
327,USER_0065,ARTICLE_2259
328,USER_0065,ARTICLE_0218
329,USER_0065,ARTICLE_2868
330,USER_0066,ARTICLE_2865
331,USER_0066,ARTICLE_2368
332,USER_0066,ARTICLE_2026
333,USER_0066,ARTICLE_1871
334,USER_0066,ARTICLE_2024
335,USER_0067,ARTICLE_1568
336,USER_0067,ARTICLE_2126
337,USER_0067,ARTICLE_1672
338,USER_0067,ARTICLE_0285
339,USER_0067,ARTICLE_1157
340,USER_0068,ARTICLE_2868
341,USER_0068,ARTICLE_1601
342,USER_0068,ARTICLE_2045
343,USER_0068,ARTICLE_2782
344,USER_0068,ARTICLE_0610
345,USER_0069,ARTICLE_1367
346,USER_0069,ARTICLE_0108
347,USER_0069,ARTICLE_1157
348,USER_0069,ARTICLE_0411
349,USER_0069,ARTICLE_2806
350,USER_0070,ARTICLE_1744
351,USER_0070,ARTICLE_1568
352,USER_0070,ARTICLE_2868
353,USER_0070,ARTICLE_0446
354,USER_0070,ARTICLE_2865
355,USER_0071,ARTICLE_1267
356,USER_0071,ARTICLE_0061
357,USER_0071,ARTICLE_0699
358,USER_0071,ARTICLE_1672
359,USER_0071,ARTICLE_2309
360,USER_0072,ARTICLE_1881
361,USER_0072,ARTICLE_2698
362,USER_0072,ARTICLE_1624
363,USER_0072,ARTICLE_0399
364,USER_0072,ARTICLE_1672
365,USER_0073,ARTICLE_2868
366,USER_0073,ARTICLE_2045
367,USER_0073,ARTICLE_1601
368,USER_0073,ARTICLE_1824
369,USER_0073,ARTICLE_2865
370,USER_0074,ARTICLE_0597
371,USER_0074,ARTICLE_0912
372,USER_0074,ARTICLE_1381
373,USER_0074,ARTICLE_2977
374,USER_0074,ARTICLE_2096
375,USER_0075,ARTICLE_0746
376,USER_0075,ARTICLE_1728
377,USER_0075,ARTICLE_1332
378,USER_0075,ARTICLE_1312
379,USER_0075,ARTICLE_1134
380,USER_0076,ARTICLE_2868
381,USER_0076,ARTICLE_0968
382,USER_0076,ARTICLE_1601
383,USER_0076,ARTICLE_2782
384,USER_0076,ARTICLE_1568
385,USER_0077,ARTICLE_2139
386,USER_0077,ARTICLE_0108
387,USER_0077,ARTICLE_1528
388,USER_0077,ARTICLE_2307
389,USER_0077,ARTICLE_2808
390,USER_0078,ARTICLE_1945
391,USER_0078,ARTICLE_1522
392,USER_0078,ARTICLE_2045
393,USER_0078,ARTICLE_0399
394,USER_0078,ARTICLE_2782
395,USER_0079,ARTICLE_1945
396,USER_0079,ARTICLE_1522
397,USER_0079,ARTICLE_3006
398,USER_0079,ARTICLE_0753
399,USER_0079,ARTICLE_1397
400,USER_0080,ARTICLE_2865
401,USER_0080,ARTICLE_0162
402,USER_0080,ARTICLE_2368
403,USER_0080,ARTICLE_0561
404,USER_0080,ARTICLE_0968
405,USER_0081,ARTICLE_2259
406,USER_0081,ARTICLE_0399
407,USER_0081,ARTICLE_2868
408,USER_0081,ARTICLE_2045
409,USER_0081,ARTICLE_2782
410,USER_0082,ARTICLE_0446
411,USER_0082,ARTICLE_2868
412,USER_0082,ARTICLE_0784
413,USER_0082,ARTICLE_1624
414,USER_0082,ARTICLE_0258
415,USER_0083,ARTICLE_2782
416,USER_0083,ARTICLE_2045
417,USER_0083,ARTICLE_1601
418,USER_0083,ARTICLE_0968
419,USER_0083,ARTICLE_1568
420,USER_0084,ARTICLE_1568
421,USER_0084,ARTICLE_1601
422,USER_0084,ARTICLE_2782
423,USER_0084,ARTICLE_2045
424,USER_0084,ARTICLE_1624
425,USER_0085,ARTICLE_0784
426,USER_0085,ARTICLE_2651
427,USER_0085,ARTICLE_2259
428,USER_0085,ARTICLE_2698
429,USER_0085,ARTICLE_2223
430,USER_0086,ARTICLE_2126
431,USER_0086,ARTICLE_2782
432,USER_0086,ARTICLE_2868
433,USER_0086,ARTICLE_1381
434,USER_0086,ARTICLE_0599
435,USER_0087,ARTICLE_2868
436,USER_0087,ARTICLE_1568
437,USER_0087,ARTICLE_2782
438,USER_0087,ARTICLE_0968
439,USER_0087,ARTICLE_1601
440,USER_0088,ARTICLE_0061
441,USER_0088,ARTICLE_1267
442,USER_0088,ARTICLE_0446
443,USER_0088,ARTICLE_2698
444,USER_0088,ARTICLE_1744
445,USER_0089,ARTICLE_2868
446,USER_0089,ARTICLE_2259
447,USER_0089,ARTICLE_1744
448,USER_0089,ARTICLE_1413
449,USER_0089,ARTICLE_2782
450,USER_0090,ARTICLE_2406
451,USER_0090,ARTICLE_1672
452,USER_0090,ARTICLE_2931
453,USER_0090,ARTICLE_1881
454,USER_0090,ARTICLE_1924
455,USER_0091,ARTICLE_1568
456,USER_0091,ARTICLE_1624
457,USER_0091,ARTICLE_0411
458,USER_0091,ARTICLE_2485
459,USER_0091,ARTICLE_2600
460,USER_0092,ARTICLE_0693
461,USER_0092,ARTICLE_0446
462,USER_0092,ARTICLE_2309
463,USER_0092,ARTICLE_2936
464,USER_0092,ARTICLE_0784
465,USER_0093,ARTICLE_1568
466,USER_0093,ARTICLE_2259
467,USER_0093,ARTICLE_2406
468,USER_0093,ARTICLE_2275
469,USER_0093,ARTICLE_0599
470,USER_0094,ARTICLE_0553
471,USER_0094,ARTICLE_0446
472,USER_0094,ARTICLE_2259
473,USER_0094,ARTICLE_0061
474,USER_0094,ARTICLE_2389
475,USER_0095,ARTICLE_2259
476,USER_0095,ARTICLE_0446
477,USER_0095,ARTICLE_2868
478,USER_0095,ARTICLE_0061
479,USER_0095,ARTICLE_1624
480,USER_0096,ARTICLE_2782
481,USER_0096,ARTICLE_2868
482,USER_0096,ARTICLE_1568
483,USER_0096,ARTICLE_0061
484,USER_0096,ARTICLE_1824
485,USER_0097,ARTICLE_2868
486,USER_0097,ARTICLE_2045
487,USER_0097,ARTICLE_2782
488,USER_0097,ARTICLE_2126
489,USER_0097,ARTICLE_0968
490,USER_0098,ARTICLE_2868
491,USER_0098,ARTICLE_2045
492,USER_0098,ARTICLE_2782
493,USER_0098,ARTICLE_1568
494,USER_0098,ARTICLE_0061
495,USER_0099,ARTICLE_2782
496,USER_0099,ARTICLE_2259
497,USER_0099,ARTICLE_2868
498,USER_0099,ARTICLE_0399
499,USER_0099,ARTICLE_2698
500,USER_0100,ARTICLE_2045
501,USER_0100,ARTICLE_2868
502,USER_0100,ARTICLE_1601
503,USER_0100,ARTICLE_1624
504,USER_0100,ARTICLE_0693
505,USER_0101,ARTICLE_2782
506,USER_0101,ARTICLE_2868
507,USER_0101,ARTICLE_1624
508,USER_0101,ARTICLE_0446
509,USER_0101,ARTICLE_1522
510,USER_0102,ARTICLE_1664
511,USER_0102,ARTICLE_1790
512,USER_0102,ARTICLE_0886
513,USER_0102,ARTICLE_2557
514,USER_0102,ARTICLE_1059
515,USER_0103,ARTICLE_0446
516,USER_0103,ARTICLE_0784
517,USER_0103,ARTICLE_2364
518,USER_0103,ARTICLE_2868
519,USER_0103,ARTICLE_2651
520,USER_0104,ARTICLE_2868
521,USER_0104,ARTICLE_2541
522,USER_0104,ARTICLE_2112
523,USER_0104,ARTICLE_2045
524,USER_0104,ARTICLE_2259
525,USER_0105,ARTICLE_2045
526,USER_0105,ARTICLE_2865
527,USER_0105,ARTICLE_1624
528,USER_0105,ARTICLE_0553
529,USER_0105,ARTICLE_0061
530,USER_0106,ARTICLE_2045
531,USER_0106,ARTICLE_0436
532,USER_0106,ARTICLE_2868
533,USER_0106,ARTICLE_1568
534,USER_0106,ARTICLE_1824
535,USER_0107,ARTICLE_1601
536,USER_0107,ARTICLE_2868
537,USER_0107,ARTICLE_2738
538,USER_0107,ARTICLE_2045
539,USER_0107,ARTICLE_1568
540,USER_0108,ARTICLE_0784
541,USER_0108,ARTICLE_0220
542,USER_0108,ARTICLE_2782
543,USER_0108,ARTICLE_2259
544,USER_0108,ARTICLE_0446
545,USER_0109,ARTICLE_2259
546,USER_0109,ARTICLE_0220
547,USER_0109,ARTICLE_2698
548,USER_0109,ARTICLE_0061
549,USER_0109,ARTICLE_1267
550,USER_0110,ARTICLE_2868
551,USER_0110,ARTICLE_1601
552,USER_0110,ARTICLE_0968
553,USER_0110,ARTICLE_2045
554,USER_0110,ARTICLE_2782
555,USER_0111,ARTICLE_2782
556,USER_0111,ARTICLE_0693
557,USER_0111,ARTICLE_2045
558,USER_0111,ARTICLE_2259
559,USER_0111,ARTICLE_0446
560,USER_0112,ARTICLE_1901
561,USER_0112,ARTICLE_2868
562,USER_0112,ARTICLE_0968
563,USER_0112,ARTICLE_1568
564,USER_0112,ARTICLE_1601
565,USER_0113,ARTICLE_2868
566,USER_0113,ARTICLE_1624
567,USER_0113,ARTICLE_0446
568,USER_0113,ARTICLE_1601
569,USER_0113,ARTICLE_0693
570,USER_0114,ARTICLE_0446
571,USER_0114,ARTICLE_0061
572,USER_0114,ARTICLE_0220
573,USER_0114,ARTICLE_1267
574,USER_0114,ARTICLE_1624
575,USER_0115,ARTICLE_2045
576,USER_0115,ARTICLE_2868
577,USER_0115,ARTICLE_2782
578,USER_0115,ARTICLE_0610
579,USER_0115,ARTICLE_2372
580,USER_0116,ARTICLE_2782
581,USER_0116,ARTICLE_0693
582,USER_0116,ARTICLE_1744
583,USER_0116,ARTICLE_0399
584,USER_0116,ARTICLE_2126
585,USER_0117,ARTICLE_1620
586,USER_0117,ARTICLE_0766
587,USER_0117,ARTICLE_1638
588,USER_0117,ARTICLE_0108
589,USER_0117,ARTICLE_1043
590,USER_0118,ARTICLE_2868
591,USER_0118,ARTICLE_1568
592,USER_0118,ARTICLE_2865
593,USER_0118,ARTICLE_1601
594,USER_0118,ARTICLE_0968
595,USER_0119,ARTICLE_1620
596,USER_0119,ARTICLE_1881
597,USER_0119,ARTICLE_1384
598,USER_0119,ARTICLE_1625
599,USER_0119,ARTICLE_1672
600,USER_0120,ARTICLE_2868
601,USER_0120,ARTICLE_1601
602,USER_0120,ARTICLE_2127
603,USER_0120,ARTICLE_1568
604,USER_0120,ARTICLE_2889
605,USER_0121,ARTICLE_0553
606,USER_0121,ARTICLE_2389
607,USER_0121,ARTICLE_0446
608,USER_0121,ARTICLE_1384
609,USER_0121,ARTICLE_2868
610,USER_0122,ARTICLE_2782
611,USER_0122,ARTICLE_2045
612,USER_0122,ARTICLE_2868
613,USER_0122,ARTICLE_1601
614,USER_0122,ARTICLE_0203
615,USER_0123,ARTICLE_0446
616,USER_0123,ARTICLE_1624
617,USER_0123,ARTICLE_0061
618,USER_0123,ARTICLE_2868
619,USER_0123,ARTICLE_0931
620,USER_0124,ARTICLE_0399
621,USER_0124,ARTICLE_2698
622,USER_0124,ARTICLE_1267
623,USER_0124,ARTICLE_0693
624,USER_0124,ARTICLE_2820
625,USER_0125,ARTICLE_1624
626,USER_0125,ARTICLE_0399
627,USER_0125,ARTICLE_2865
628,USER_0125,ARTICLE_0931
629,USER_0125,ARTICLE_2045
630,USER_0126,ARTICLE_0446
631,USER_0126,ARTICLE_0784
632,USER_0126,ARTICLE_0220
633,USER_0126,ARTICLE_2698
634,USER_0126,ARTICLE_0931
635,USER_0127,ARTICLE_0553
636,USER_0127,ARTICLE_1624
637,USER_0127,ARTICLE_2364
638,USER_0127,ARTICLE_2698
639,USER_0127,ARTICLE_0061
640,USER_0128,ARTICLE_2782
641,USER_0128,ARTICLE_0436
642,USER_0128,ARTICLE_2406
643,USER_0128,ARTICLE_2868
644,USER_0128,ARTICLE_0218
645,USER_0129,ARTICLE_0061
646,USER_0129,ARTICLE_2868
647,USER_0129,ARTICLE_0220
648,USER_0129,ARTICLE_1267
649,USER_0129,ARTICLE_2782
650,USER_0130,ARTICLE_2698
651,USER_0130,ARTICLE_0061
652,USER_0130,ARTICLE_0446
653,USER_0130,ARTICLE_2112
654,USER_0130,ARTICLE_1267
655,USER_0131,ARTICLE_2389
656,USER_0131,ARTICLE_0553
657,USER_0131,ARTICLE_2151
658,USER_0131,ARTICLE_2364
659,USER_0131,ARTICLE_2967
660,USER_0132,ARTICLE_2698
661,USER_0132,ARTICLE_0061
662,USER_0132,ARTICLE_1257
663,USER_0132,ARTICLE_2112
664,USER_0132,ARTICLE_1024
665,USER_0133,ARTICLE_2782
666,USER_0133,ARTICLE_2045
667,USER_0133,ARTICLE_1601
668,USER_0133,ARTICLE_0693
669,USER_0133,ARTICLE_0446
670,USER_0134,ARTICLE_1568
671,USER_0134,ARTICLE_2868
672,USER_0134,ARTICLE_0446
673,USER_0134,ARTICLE_1624
674,USER_0134,ARTICLE_0693
675,USER_0135,ARTICLE_0553
676,USER_0135,ARTICLE_0647
677,USER_0135,ARTICLE_0061
678,USER_0135,ARTICLE_1384
679,USER_0135,ARTICLE_0699
680,USER_0136,ARTICLE_2406
681,USER_0136,ARTICLE_0436
682,USER_0136,ARTICLE_2259
683,USER_0136,ARTICLE_0553
684,USER_0136,ARTICLE_2868
685,USER_0137,ARTICLE_2045
686,USER_0137,ARTICLE_1601
687,USER_0137,ARTICLE_2259
688,USER_0137,ARTICLE_2782
689,USER_0137,ARTICLE_1568
690,USER_0138,ARTICLE_1568
691,USER_0138,ARTICLE_0162
692,USER_0138,ARTICLE_1000
693,USER_0138,ARTICLE_2099
694,USER_0138,ARTICLE_0597
695,USER_0139,ARTICLE_1568
696,USER_0139,ARTICLE_2126
697,USER_0139,ARTICLE_2806
698,USER_0139,ARTICLE_0784
699,USER_0139,ARTICLE_2368
700,USER_0140,ARTICLE_2868
701,USER_0140,ARTICLE_0968
702,USER_0140,ARTICLE_1568
703,USER_0140,ARTICLE_2782
704,USER_0140,ARTICLE_2045
705,USER_0141,ARTICLE_1601
706,USER_0141,ARTICLE_2045
707,USER_0141,ARTICLE_1568
708,USER_0141,ARTICLE_2782
709,USER_0141,ARTICLE_0968
710,USER_0142,ARTICLE_2868
711,USER_0142,ARTICLE_0968
712,USER_0142,ARTICLE_2782
713,USER_0142,ARTICLE_2045
714,USER_0142,ARTICLE_2738
715,USER_0143,ARTICLE_2045
716,USER_0143,ARTICLE_2868
717,USER_0143,ARTICLE_1601
718,USER_0143,ARTICLE_0436
719,USER_0143,ARTICLE_0502
720,USER_0144,ARTICLE_2782
721,USER_0144,ARTICLE_2045
722,USER_0144,ARTICLE_2868
723,USER_0144,ARTICLE_0436
724,USER_0144,ARTICLE_1601
725,USER_0145,ARTICLE_0446
726,USER_0145,ARTICLE_1624
727,USER_0145,ARTICLE_0399
728,USER_0145,ARTICLE_0061
729,USER_0145,ARTICLE_0693
730,USER_0146,ARTICLE_2045
731,USER_0146,ARTICLE_1568
732,USER_0146,ARTICLE_2782
733,USER_0146,ARTICLE_0968
734,USER_0146,ARTICLE_1884
735,USER_0147,ARTICLE_2698
736,USER_0147,ARTICLE_0061
737,USER_0147,ARTICLE_1257
738,USER_0147,ARTICLE_0784
739,USER_0147,ARTICLE_1513
740,USER_0148,ARTICLE_2045
741,USER_0148,ARTICLE_0436
742,USER_0148,ARTICLE_2868
743,USER_0148,ARTICLE_1568
744,USER_0148,ARTICLE_1601
745,USER_0149,ARTICLE_1568
746,USER_0149,ARTICLE_2024
747,USER_0149,ARTICLE_2865
748,USER_0149,ARTICLE_0561
749,USER_0149,ARTICLE_2368
750,USER_0150,ARTICLE_2868
751,USER_0150,ARTICLE_2541
752,USER_0150,ARTICLE_2112
753,USER_0150,ARTICLE_2045
754,USER_0150,ARTICLE_2259
755,USER_0151,ARTICLE_2045
756,USER_0151,ARTICLE_0968
757,USER_0151,ARTICLE_2782
758,USER_0151,ARTICLE_2372
759,USER_0151,ARTICLE_1884
760,USER_0152,ARTICLE_1568
761,USER_0152,ARTICLE_0446
762,USER_0152,ARTICLE_2868
763,USER_0152,ARTICLE_0061
764,USER_0152,ARTICLE_2259
765,USER_0153,ARTICLE_2868
766,USER_0153,ARTICLE_2698
767,USER_0153,ARTICLE_1267
768,USER_0153,ARTICLE_2936
769,USER_0153,ARTICLE_0061
770,USER_0154,ARTICLE_1568
771,USER_0154,ARTICLE_1230
772,USER_0154,ARTICLE_2147
773,USER_0154,ARTICLE_2024
774,USER_0154,ARTICLE_2368
775,USER_0155,ARTICLE_2698
